policyholder_id,make,model,manufacture_year,vehicle_type,vin,registration_number,engine_capacity,fuel_type,seating_capacity,market_value,odometer_reading,has_anti_theft,has_airbags,has_abs,is_modified
ZW-PH-2777315626,Mitsubishi,ASX,2023,SUV,ACDJ87ZTR3UY2YU4F,CJQ 9618,3138,DIESEL,5,12562.98,68490,True,True,True,False
ZW-PH-8743832743,Toyota,Raum,2005,HATCHBACK,PM7AUA3GMNFT2WGYJ,KEI 5743,1854,PETROL,5,11868.12,505127,False,True,True,True
ZW-PH-8743832743,Volkswagen,Polo,2011,SEDAN,A63GBZFE49KAU1LFC,LDY 5425,1423,HYBRID,5,1838.32,328393,True,True,True,False
ZW-PH-5207516320,Isuzu,MU-X,2019,TRUCK,REBEE9673P5BYZRSN,ZSA 4525,3949,DIESEL,5,7669.89,109723,True,True,True,True
ZW-PH-8350866942,Mercedes-Benz,ML-Class,2014,HATCHBACK,WWE6GXDA7XCTG9LS6,WML 9586,2118,DIESEL,5,14834.24,207669,False,True,True,True
ZW-PH-8350866942,Toyota,Raum,2016,SEDAN,C0C8MBRUVX3SU46JB,NNU 2430,2191,PETROL,5,10497.54,217043,False,True,True,False
ZW-PH-1447197384,Mazda,CX-5,2022,SEDAN,1JTAG1CPUFA8G1N6H,PYB 4134,2259,PETROL,5,6859.76,93947,True,True,True,False
ZW-PH-8486579846,Nissan,Navara,2023,TRUCK,NDD0URJG771D82MFS,KYU 2846,4550,DIESEL,5,28321.96,49794,True,True,True,False
ZW-PH-5970091452,BMW,1 Series,2011,SEDAN,RRMTC40KV5R6CM464,QVP 6245,2054,PETROL,5,15260.06,316422,False,True,True,False
ZW-PH-2133385681,Suzuki,Vitara,2023,HATCHBACK,0FA3C7C8AYHPU5KXW,PSB 7554,1706,PETROL,5,12678.81,73738,True,True,True,False
ZW-PH-9532194713,Mazda,BT-50,2014,SEDAN,9ZBC16DTTNW94JG8G,XYJ 5954,1793,PETROL,5,6160.71,245919,False,True,True,False
ZW-PH-5650216702,Honda,Accord,2014,HATCHBACK,UNVJJXSRZ8G8VUWV0,MDB 4905,1960,PETROL,5,4770.53,246274,True,True,True,False
ZW-PH-5594523373,Mitsubishi,Pajero,2012,SUV,PBADPH3TTAZJ57RCN,RXC 8587,4791,PETROL,7,6639.95,326102,False,True,True,False
ZW-PH-6016150840,Honda,Civic,2006,SEDAN,AWHRDD88A41H8UWEU,MZV 0903,1785,PETROL,5,1395.25,465916,True,True,True,False
ZW-PH-8928637924,Honda,Stream,2008,SEDAN,FHTB05LSEK6KS5FP7,UGT 3572,1364,PETROL,5,2888.89,434186,False,True,True,True
ZW-PH-8928637924,Honda,Stream,2020,SEDAN,9MHZZCSA3T5C310V9,RED 4348,1524,PETROL,5,6343.45,124590,True,True,True,False
ZW-PH-9436463508,Suzuki,Vitara,2011,HATCHBACK,V34XXPRNC8M2WK1E9,NND 7242,1663,PETROL,5,1738.06,314475,False,True,True,False
ZW-PH-3265813666,Volkswagen,Golf,2014,SEDAN,D8G6D6NHE7J7ZXRMR,JZL 6825,1618,DIESEL,5,4165.66,231250,False,True,True,False
ZW-PH-3265813666,Mercedes-Benz,Sprinter,2007,HATCHBACK,VD20JJCHGYAYYEC8H,JEQ 7313,1377,PETROL,5,4373.98,451882,True,True,True,False
ZW-PH-2493358137,Honda,CR-V,2015,HATCHBACK,3UU371TR8VDFVL2C9,SQK 0469,2303,DIESEL,5,2193.94,238139,True,True,True,False
ZW-PH-2493358137,Honda,Stream,2022,SEDAN,GZEZCJ7APLGFW878C,YJD 7687,1589,PETROL,5,16740.87,78076,True,True,True,False
ZW-PH-6525487139,Ford,EcoSport,2013,TRUCK,N7SEWBAKAGP14T5L7,RGK 3814,2702,PETROL,5,12223.02,214994,False,True,True,False
ZW-PH-4601748129,Mitsubishi,Pajero,2010,SUV,JT4E1EBCYXT14X80F,QPC 1738,3404,DIESEL,5,9880.74,245607,False,True,True,False
ZW-PH-7239327324,Suzuki,Swift,2004,HATCHBACK,Z4R4DBWLGW56XE7N1,HRE 0484,2049,PETROL,5,3685.58,348873,False,True,True,False
ZW-PH-3651536373,Volkswagen,Polo,2011,HATCHBACK,637TC728915HP3CC0,FVZ 4906,1908,PETROL,5,8360.74,229127,True,True,True,False
ZW-PH-2923452120,BMW,5 Series,2017,HATCHBACK,UAV4VE9G9Z559UEK5,KPL 0876,1847,PETROL,5,9302.76,205977,True,True,True,False
ZW-PH-5144284743,Mazda,CX-5,2021,SEDAN,1PXE9THFAL9UTVG8A,EAJ 3344,1449,PETROL,5,9760.89,98384,True,True,True,False
ZW-PH-2637556986,BMW,1 Series,2013,SEDAN,90DK83NYV2WNKRFRW,HOC 6486,1507,PETROL,5,19406.27,281023,True,True,True,False
ZW-PH-9987724853,Toyota,Land Cruiser,2014,SUV,RVFBGYTM6F1ZCTZF1,SES 8422,4263,PETROL,7,4546.35,262758,True,True,True,False
ZW-PH-9987724853,Isuzu,Trooper,2017,TRUCK,5E1GJG7TVAAD746FT,WMJ 4510,3048,PETROL,2,8231.85,209833,False,True,True,False
ZW-PH-7083577477,Mitsubishi,Colt,2012,SUV,1J8EXZB52PCMEP5JS,FPJ 2544,4158,PETROL,5,4784.78,319361,False,True,True,True
ZW-PH-6743490655,Toyota,Vitz,2009,SEDAN,BYGMSHG5DGLKYG8HB,TMB 0539,1495,PETROL,5,11296.47,322148,False,True,True,False
ZW-PH-4485473092,Toyota,Fortuner,2014,SUV,RXJNRBM21WK99J0CY,KVB 0864,2559,DIESEL,7,8937.85,186950,False,True,True,True
ZW-PH-1723204744,Mitsubishi,Pajero,2009,SUV,98BXXRAPJWC15CPHJ,IIX 8197,4699,DIESEL,5,6000.02,373381,False,True,True,False
ZW-PH-2550454792,Mazda,Axela,2013,SEDAN,K735XPD9XMSYAT4JD,TGG 3545,1263,PETROL,5,8421.4,254694,False,True,True,False
ZW-PH-2550454792,Suzuki,Dzire,2024,SEDAN,6RLBPMNL932YGDVRR,KEQ 7925,2311,PETROL,5,3364.56,31388,True,True,True,False
ZW-PH-0668251378,BMW,X3,2018,SEDAN,C35TXF623K737YTNT,DLD 4508,2038,PETROL,5,21795.98,121432,True,True,True,False
ZW-PH-1346241361,Nissan,Patrol,2013,SUV,8EDDEE9X9MT1KWGNX,IOB 0617,4610,DIESEL,5,7784.04,252748,True,True,True,True
ZW-PH-8574031182,BMW,X1,2019,SEDAN,H8FFXEC75CM9S6ZX5,BNQ 9915,1817,PETROL,5,7915.58,171192,True,True,True,False
ZW-PH-8574031182,Toyota,Vitz,2020,HATCHBACK,1FTMY74YVUZ7JCRVC,EJA 8583,2244,DIESEL,5,22588.82,110020,True,True,True,False
ZW-PH-7488306463,Ford,EcoSport,2013,TRUCK,G1EJCN47CP37S87DV,NWB 7656,2418,DIESEL,2,5364.44,317945,False,True,True,False
ZW-PH-7488306463,Mercedes-Benz,ML-Class,2016,HATCHBACK,6A3R6CCESLZ57JGDX,XJB 3332,2231,PETROL,5,16286.11,243266,True,True,True,False
ZW-PH-4896149952,Nissan,March,2014,SEDAN,WP5XPD42DNBB44F73,YBA 2961,1552,PETROL,5,2941.82,203857,False,True,True,False
ZW-PH-1294217001,Ford,EcoSport,2013,TRUCK,NTZ587YHS3F43A8MZ,EBG 6580,4338,PETROL,2,6250.75,324336,True,True,True,False
ZW-PH-4975577763,Nissan,Qashqai,2006,HATCHBACK,66ASZBWF7JMZHSM7N,SHY 4200,2436,PETROL,5,1253.0,333890,False,True,True,False
ZW-PH-9128033240,Isuzu,MU-X,2011,TRUCK,Z4S1BCCU9A1S5UHRG,VRA 8217,4639,PETROL,2,9905.03,327702,False,True,True,True
ZW-PH-9419340069,Isuzu,Trooper,2011,TRUCK,GL7KWC9MXZM24VKJC,YZW 9648,3892,DIESEL,5,10390.95,309964,False,True,True,False
ZW-PH-3162534472,Mercedes-Benz,Vito,2016,HATCHBACK,K3EBUW8CF8WGR999D,GWE 5878,1778,DIESEL,5,15371.99,243046,False,True,True,False
ZW-PH-3162534472,Honda,HR-V,2011,SEDAN,TEV4DWR00B36XCP5H,DVV 2601,2407,PETROL,5,3701.5,236290,True,True,True,False
ZW-PH-6861403489,Volkswagen,Passat,2017,SEDAN,Y08S20B1Y8NFTJNRN,SMD 7881,1579,HYBRID,5,4701.35,193005,True,True,True,False
ZW-PH-7311074273,Mercedes-Benz,Vito,2019,SEDAN,G6D17CPG590XBKR59,OMI 7932,1640,PETROL,5,9737.2,146313,True,True,True,False
ZW-PH-8891183628,Suzuki,Alto,2024,SEDAN,VL0FRDM6T0S1G2C9H,QMU 4607,2282,DIESEL,5,5265.23,34365,False,True,True,False
ZW-PH-0875078781,Toyota,Prado,2019,HATCHBACK,HS9N320SDR8R9RCFN,YUL 6877,1552,PETROL,5,24807.21,160854,True,True,True,False
ZW-PH-5574812576,Isuzu,D-Max,2013,TRUCK,3EXRYA41SDRGJVE4E,ZXZ 1071,3889,DIESEL,5,9605.24,201181,False,True,True,False
ZW-PH-3434346061,BMW,X1,2007,SEDAN,JZ9TS6ZU5X4278VD1,KDJ 8841,1814,PETROL,5,13228.14,453537,True,True,True,False
ZW-PH-9768832130,Mitsubishi,Colt,2010,SUV,E3CA10UETN7GVVHT0,FNX 2109,4705,DIESEL,5,7561.51,395906,True,True,True,False
ZW-PH-4481574031,Mazda,Axela,2013,HATCHBACK,K9S06P2TRS00UALJ9,GDF 6462,1746,HYBRID,5,4005.35,284100,False,True,True,True
ZW-PH-0148853410,Toyota,Prado,2013,HATCHBACK,AVBRMW1Z8Y4ZEFHLM,ZJK 6067,2215,PETROL,5,2333.91,227603,False,True,True,False
ZW-PH-8675995203,Suzuki,Jimny,2010,HATCHBACK,M1JMS03HAYC1NBARL,SEW 3624,1524,PETROL,5,4251.47,367860,False,True,True,False
ZW-PH-8487171716,BMW,X5,2015,SEDAN,PLNJ2GL3VL40CKGN1,TRV 3844,2299,PETROL,5,9623.85,257036,False,True,True,False
ZW-PH-9813404004,Nissan,Juke,2005,SEDAN,CKZBX8M17NKXY87Z4,FHS 7879,1877,PETROL,5,7042.18,461211,True,True,True,False
ZW-PH-0866936261,Suzuki,Alto,2014,HATCHBACK,C6BBB7E120L0XDGBH,AGI 4032,1474,HYBRID,5,4138.31,216990,False,True,True,False
ZW-PH-0797800071,Nissan,Navara,2022,TRUCK,VLP2241AFV3C40XAM,ZDW 4690,4787,DIESEL,5,4721.86,74760,False,True,True,True
ZW-PH-8588276728,BMW,3 Series,2019,SEDAN,KR8A8X0JXLNM58184,QBB 9154,1509,PETROL,5,29914.48,160840,True,True,True,False
ZW-PH-9358659390,BMW,X3,2026,HATCHBACK,N7M9V69XWL3GP52BB,HOK 2406,2345,DIESEL,5,42634.32,0,False,True,True,False
ZW-PH-3230027162,Ford,Focus,2011,TRUCK,6YDNLD6ATX5ZEEAPX,SPK 6277,2998,PETROL,2,11061.35,355711,True,True,True,False
ZW-PH-2155336037,BMW,3 Series,2005,HATCHBACK,14S3X091WD07ALX9M,ERM 3496,2115,PETROL,5,7906.61,347031,False,True,True,False
ZW-PH-8011766182,Mazda,Axela,2013,HATCHBACK,SSY1VV51RKBB9YCSF,GNV 2092,1896,DIESEL,5,4900.79,213144,False,True,True,False
ZW-PH-7527511809,BMW,X5,2009,SEDAN,HXMTXMUY8YLWKXKNR,GZU 0800,1436,PETROL,5,16033.09,352220,False,True,True,False
ZW-PH-4096204120,Ford,Focus,2010,TRUCK,JDP7R4GH8MC0VNKE5,XGZ 0033,3153,PETROL,5,7602.22,293806,True,True,True,False
ZW-PH-1542271243,Volkswagen,Golf,2012,HATCHBACK,0RTDSKFCMDZ57FRWH,DRH 7043,2479,PETROL,5,11087.91,264114,False,True,True,False
ZW-PH-7525243867,Mitsubishi,Outlander,2004,SUV,A35NRLS0BP9EPTNR8,LOY 4321,3919,DIESEL,7,2485.17,365007,False,True,True,False
ZW-PH-8053668322,Nissan,March,2012,SEDAN,ECX9AKCDZNXZT49Y6,SCG 2131,1838,DIESEL,5,3396.9,285279,False,True,True,False
ZW-PH-5837526156,Ford,Ranger,2017,TRUCK,P1BSCNC5Y698K3CLZ,XWU 0552,4970,PETROL,5,15156.19,196440,True,True,True,False
ZW-PH-8809894543,Nissan,Navara,2008,TRUCK,SY8WG6EL1SKFY2CKJ,RRW 8252,4788,DIESEL,2,7755.94,333632,False,True,False,False
ZW-PH-3513959255,Nissan,Note,2012,SEDAN,U2C7SZJ1W28M023E5,XJN 9578,1281,PETROL,5,8792.12,283854,False,True,True,False
ZW-PH-0971051608,Mazda,Demio,2018,HATCHBACK,D3S4DA3YU3HDR7ETA,CXT 9843,1367,DIESEL,5,3843.83,142281,True,True,True,False
ZW-PH-0971051608,Toyota,RunX,2011,HATCHBACK,7PL8C4X8NE5279N2V,NAU 8880,2302,PETROL,5,13206.35,340368,True,True,True,False
ZW-PH-1741558210,Suzuki,Jimny,2013,SEDAN,XBSSPEG7BXPE96MBA,JMF 3646,1493,PETROL,5,6383.77,198182,False,True,True,False
ZW-PH-4890664172,Toyota,Corolla,2019,SEDAN,S47GBMU79PSAGSXGV,RNP 2053,2262,DIESEL,5,15213.53,162012,False,True,True,False
ZW-PH-4479451554,Volkswagen,Golf,2014,SEDAN,YJ6177HBFENHLCUST,JAE 9411,2377,DIESEL,5,6633.47,295110,False,True,True,False
ZW-PH-1943250988,Isuzu,MU-X,2015,TRUCK,AWK02C48MEM0WCG8M,PNZ 9751,4596,DIESEL,2,11630.68,234532,True,True,True,True
ZW-PH-1943250988,Honda,Accord,2004,SEDAN,4M72XGG5E4U5SJ8NK,MNB 1817,2379,PETROL,5,6561.08,496611,True,True,True,False
ZW-PH-0643627662,Ford,Everest,2010,TRUCK,ZNXZC9CE2FP92RN31,RHZ 9085,2867,PETROL,5,5441.52,320044,False,True,True,False
ZW-PH-1559179678,Ford,EcoSport,2011,TRUCK,E6C0SKD8D73PEHG4Z,QMI 8985,4266,DIESEL,2,9900.87,267908,False,True,True,False
ZW-PH-2021292450,Volkswagen,Golf,2015,SEDAN,EWXGXFANS5BVWEYP3,GSZ 9143,1828,DIESEL,5,7739.74,251022,True,True,True,False
ZW-PH-3778382766,Mazda,Demio,2014,HATCHBACK,Y4FG4Z94B0WZZP6CC,SCQ 3865,2038,PETROL,5,3633.29,229352,True,True,True,False
ZW-PH-9660451363,Honda,HR-V,2007,SEDAN,H7JY2GY1ZU7FDKFPY,XOC 8952,1230,PETROL,5,1465.44,370480,False,True,True,True
ZW-PH-9660451363,Mercedes-Benz,Sprinter,2019,SEDAN,CB98L8GAV1Z2JEDW3,DHC 0612,1447,PETROL,5,11417.3,150655,True,True,True,True
ZW-PH-2069830555,Volkswagen,Polo,2015,SEDAN,N59M2TE3LUDFN779J,TGJ 4855,2261,PETROL,5,8460.7,205761,False,True,True,False
ZW-PH-2284348137,Mazda,Demio,2020,SEDAN,YNBZYRD0EV7S85WRA,AUT 0718,1409,PETROL,5,4188.8,127489,True,True,True,False
ZW-PH-1182030212,Mazda,Demio,2013,SEDAN,MKVNHEJNNDUXLUXAX,OOL 9441,1822,PETROL,5,6608.01,309745,False,True,True,False
ZW-PH-6528239117,Suzuki,Vitara,2013,SEDAN,UXR1ZG3DYM89W9X02,CXD 4210,1522,PETROL,5,1379.27,198463,False,True,True,False
ZW-PH-4043401202,Mazda,Atenza,2006,SEDAN,72VX0KX87U00MVWC9,QNA 2825,1561,PETROL,5,3442.69,468277,True,True,True,False
ZW-PH-4043401202,Isuzu,KB,2020,TRUCK,VU2BWKL084FDSPZF2,VEX 8764,4419,DIESEL,2,8607.26,126215,True,True,True,False
ZW-PH-6539347996,Suzuki,Jimny,2017,HATCHBACK,6TJ6RAV88SNRRHF6E,UFK 1948,2460,PETROL,5,4451.7,149102,True,True,True,False
ZW-PH-4291786021,Suzuki,Jimny,2012,SEDAN,1JS0G6GS6RAYM0HX3,VAJ 8632,2035,DIESEL,5,5945.02,325870,False,True,True,False
ZW-PH-2261797114,Mazda,Atenza,2012,SEDAN,UWJGZ412GX8TZEVBH,BKM 9695,1508,PETROL,5,9362.52,336780,False,True,True,False
ZW-PH-7314150980,Toyota,Wish,2014,SEDAN,PE4LAN5121Z8VXH8G,QFG 1190,2456,PETROL,5,15367.7,199852,False,True,True,False
ZW-PH-3858287421,Volkswagen,Golf,2016,SEDAN,LXCMTPE9GGBHKB3SK,YPI 7095,2325,PETROL,5,12286.47,178487,False,True,True,False
ZW-PH-8759146606,Suzuki,Swift,2024,HATCHBACK,T722D4GR57WWDTVAL,HKF 6468,1411,HYBRID,5,11893.51,47938,True,True,True,False
ZW-PH-8431039764,Suzuki,Alto,2010,SEDAN,CH0TX7CP56A3C1L9F,XJN 0521,1342,PETROL,5,1133.2,300234,False,True,True,False
ZW-PH-5990788874,BMW,1 Series,2012,SEDAN,TKG448BU2SX64JPCH,BBY 1802,1627,PETROL,5,13366.78,301087,True,True,True,False
ZW-PH-8312232030,Volkswagen,Golf,2013,HATCHBACK,DGEH5017G2UP7SNC1,OOL 5071,1710,DIESEL,5,10675.99,244980,False,True,True,False
ZW-PH-8125442433,Mazda,CX-5,2014,HATCHBACK,0G82MXPLJALWTVH6F,ELQ 2301,1935,PETROL,5,6323.92,209585,False,True,True,False
ZW-PH-8463156663,Mitsubishi,Pajero,2007,SUV,FL4YF6S4JU9K9BCPE,RWA 5431,3837,DIESEL,7,6588.86,297902,False,True,True,True
ZW-PH-7560824432,Ford,Everest,2010,TRUCK,DED6EVRMUXTY7662E,DWF 3263,4562,PETROL,5,8523.82,386760,True,True,True,False
ZW-PH-0402311660,Mitsubishi,L200,2014,SUV,K4BY9634TMGR0ZXPA,GKQ 1304,3427,DIESEL,5,8389.71,215931,False,True,True,True
ZW-PH-9923435457,Toyota,Fortuner,2015,SUV,6GTC3GLD3UKE2A0PB,ZIW 2055,2899,DIESEL,7,20077.08,177869,False,True,True,False
ZW-PH-0896779978,Volkswagen,Golf,2019,SEDAN,MKLGFYW83MH4HB7ZJ,WMW 1385,2001,PETROL,5,5483.2,130875,True,True,True,False
ZW-PH-3246839371,Mitsubishi,Pajero,2026,SUV,16AHXYETU03Z91BXE,UET 1172,3429,PETROL,5,24386.55,1678,True,True,True,True
ZW-PH-4211755694,Nissan,X-Trail,2017,SEDAN,GPKDV05YFF083JZPC,QIX 2364,1990,PETROL,5,3748.87,223406,True,True,True,False
ZW-PH-6229848390,Isuzu,KB,2017,TRUCK,2YTAA77FG42VKCNWT,BWC 4377,4592,DIESEL,5,13548.76,221584,True,True,True,True
ZW-PH-6229848390,Suzuki,Swift,2011,SEDAN,HWC7U8JNTJU566C6D,GSL 4545,1658,PETROL,5,2038.01,332403,False,True,True,True
ZW-PH-4370863624,Volkswagen,Amarok,2015,HATCHBACK,73B4F74WEUNTM8Y8R,GMK 1674,2454,DIESEL,5,11920.63,196897,False,True,True,False
ZW-PH-4370863624,Mercedes-Benz,E-Class,2015,HATCHBACK,22P5LKGJ649M57XAW,SPP 9223,2300,PETROL,5,9587.28,252969,False,True,True,False
ZW-PH-6099950183,Volkswagen,Golf,2014,HATCHBACK,PM4FLEGJPKFF7P9V8,IRX 8015,2027,DIESEL,5,5606.61,282829,True,True,True,False
ZW-PH-6252464505,Mercedes-Benz,Vito,2006,SEDAN,F8489T2S08JJM3P8Y,KSK 6494,1755,PETROL,5,6095.53,452499,True,True,True,False
ZW-PH-4519732714,Nissan,March,2007,SEDAN,6VW2BXSNYF6GZD7H1,DRA 7446,1481,HYBRID,5,4930.93,329542,False,True,False,False
ZW-PH-1092916036,Mitsubishi,Outlander,2014,SUV,287SEMUK822TLAD4M,KYF 4364,2690,DIESEL,5,11487.32,180643,False,True,True,False
ZW-PH-1089276498,Honda,Accord,2003,HATCHBACK,XKP9CSSYJWJJLF3N3,HFN 4204,2270,PETROL,5,3610.82,490254,True,True,True,False
ZW-PH-8799376356,Ford,Ranger,2009,TRUCK,5BKMVB892U9SGD9DG,AQL 8394,4895,DIESEL,2,8552.46,345551,True,True,True,True
ZW-PH-6856432903,Toyota,Hilux,2002,TRUCK,8EU33JRNAMWJYCUVS,XNK 7980,3194,DIESEL,5,3102.63,414941,True,False,True,False
ZW-PH-1581827285,Mercedes-Benz,E-Class,2014,SEDAN,2YPS5NZ0SW4MU31U1,TKC 6943,1747,PETROL,5,11158.96,204110,False,True,True,False
ZW-PH-6707129294,BMW,X5,2012,SEDAN,YT3E1NL1F3BUL4LSV,JGW 8009,2491,DIESEL,5,8969.24,281054,False,True,True,False
ZW-PH-4199706021,Ford,Fiesta,2012,TRUCK,5SYFPDX00C3702YX0,ASL 3306,4233,DIESEL,2,5932.55,332082,False,True,True,False
ZW-PH-8195621846,Mazda,BT-50,2014,HATCHBACK,FP8TZXX59VYJ96A0U,MDC 1814,1723,PETROL,5,5267.45,187043,True,True,True,False
ZW-PH-6342313743,Isuzu,Trooper,2015,TRUCK,KYPG7XFU9A4YB211P,WLX 3208,4158,DIESEL,2,7274.31,209700,False,True,True,False
ZW-PH-6014733284,Suzuki,Vitara,2006,SEDAN,MC25F2ZVRM82N0HEZ,CPI 6689,1709,PETROL,5,3554.3,425562,False,True,True,False
ZW-PH-1111023119,Toyota,Raum,2002,SEDAN,PBXD9CL2XYKW3J5BB,FXO 8968,1839,DIESEL,5,3511.57,473511,False,True,True,False
ZW-PH-9542158036,Mitsubishi,Colt,2006,SUV,LBRV0TS57YVNWTBR4,DRM 3141,4072,DIESEL,5,7914.19,427203,True,True,True,False
ZW-PH-1267729275,Honda,Fit,2014,HATCHBACK,J0EXAPT8HM4PLN6X8,DWU 7577,1618,PETROL,5,9005.78,201615,True,True,True,False
ZW-PH-1494528036,Ford,Ranger,2013,TRUCK,60MB3VSP5ED6MEAV7,QYY 8300,3196,PETROL,5,9561.45,217293,True,True,True,False
ZW-PH-2993853114,Mercedes-Benz,GLE,2006,HATCHBACK,1RLVKZNG12AGYYT6Z,QOC 8768,2215,PETROL,5,13028.15,383676,False,True,True,False
ZW-PH-2993853114,Mitsubishi,Outlander,2015,SUV,L95B8MBY2VZUBFPZB,NDX 0612,4422,DIESEL,5,13866.36,241449,False,True,True,False
ZW-PH-2993853114,Volkswagen,Passat,2009,SEDAN,8SUY40ZXRGPPTJ6FH,NIA 4326,1200,PETROL,5,3652.94,420167,True,True,True,False
ZW-PH-1658328839,Mazda,Atenza,2022,HATCHBACK,RAXJ0YC7NEMCY656H,IPJ 7868,1340,PETROL,5,8816.56,66744,True,True,True,False
ZW-PH-1658328839,Mazda,Axela,2007,SEDAN,ZMP896B4K9BV79KKD,VAB 4443,2169,PETROL,5,1659.52,296821,True,True,False,False
ZW-PH-4539375682,Ford,Fiesta,2026,TRUCK,UJF3LKVX19GTW2HNV,KXU 2846,3471,DIESEL,2,40820.23,2087,True,True,True,True
ZW-PH-4539375682,Mazda,Atenza,2014,SEDAN,USLYR4CD1PPY8DZ3R,PTT 6164,1984,PETROL,5,2427.23,266150,False,True,True,False
ZW-PH-1710735407,Mitsubishi,ASX,2022,SUV,5Z0P6GV599LJD81VS,PPU 4065,4442,PETROL,5,14475.86,80308,True,True,True,False
ZW-PH-7439559126,Nissan,Note,2022,SEDAN,7JA5JM9HF9P0GYLSD,XLV 0518,1931,HYBRID,5,19803.63,83371,True,True,True,False
ZW-PH-7280112928,Mercedes-Benz,ML-Class,2010,SEDAN,3M25B0P91U83AEVYA,SHQ 1751,1356,PETROL,5,4771.54,361974,False,True,True,False
ZW-PH-4452304728,BMW,X1,2011,HATCHBACK,2JAV1SF8KR2J79048,ECR 7517,2385,PETROL,5,15129.14,336538,False,True,True,False
ZW-PH-2471057373,BMW,1 Series,2009,SEDAN,92GUVFEM2KZLBLA0V,LMR 8865,1387,DIESEL,5,5522.3,293369,False,True,True,False
ZW-PH-2471057373,Mercedes-Benz,E-Class,2007,HATCHBACK,M4TVE4UYS48VE4UVB,EHM 6916,2496,PETROL,5,9311.88,368527,True,True,True,False
ZW-PH-9547663862,Mitsubishi,Outlander,2014,SUV,UGZ61ZD0DP02PKLU5,NWI 5646,3415,DIESEL,5,13093.17,256118,True,True,True,True
ZW-PH-6002335023,Mazda,CX-5,2013,SEDAN,39WT6RRXHUZ0JPHZE,KRQ 9440,1540,DIESEL,5,5897.51,302009,False,True,True,True
ZW-PH-5395405833,Mercedes-Benz,GLE,2013,SEDAN,WJVEP1LDU08BFFHL2,QRE 6216,1386,PETROL,5,8915.4,234668,False,True,True,False
ZW-PH-6524562870,Suzuki,Dzire,2002,HATCHBACK,LE6UD0V5PGJM11HAL,GTP 7060,2452,PETROL,5,952.7,418177,True,True,True,False
ZW-PH-8897499185,Mercedes-Benz,GLE,2015,HATCHBACK,PDKPYGRJYPZYN4JAA,WLY 5267,1522,DIESEL,5,16460.76,183068,True,True,True,False
ZW-PH-3747442673,Isuzu,Trooper,2018,TRUCK,N052MFZ2EB99U434X,YDX 9096,3979,DIESEL,5,20349.25,144861,True,True,True,True
ZW-PH-9370079400,Nissan,X-Trail,2021,HATCHBACK,8FCTPT45CWG0CGZ25,YSI 4747,1977,PETROL,5,10167.23,81757,True,True,True,True
ZW-PH-1641535289,Isuzu,KB,2020,TRUCK,ETVYT6Z05N3ZTF3T2,ZIX 8731,3388,PETROL,2,24994.83,130631,True,True,True,False
ZW-PH-7820900085,BMW,3 Series,2015,SEDAN,RGEU6YXWT24HKE47R,KGR 5059,2033,DIESEL,5,13594.81,212777,False,True,True,False
ZW-PH-6539734624,Ford,EcoSport,2013,TRUCK,HUXRLA6A7G425BDR4,GQS 1390,3933,DIESEL,2,6089.58,289661,True,True,True,False
ZW-PH-6539734624,Volkswagen,Polo,2012,SEDAN,6RMRP27J5AC8T92KU,GTE 7620,2257,PETROL,5,7766.46,340430,False,True,True,False
ZW-PH-4386594259,Volkswagen,Amarok,2015,HATCHBACK,NJD7ZWL5BV7PB3DB3,ZDQ 4646,1549,PETROL,5,7733.22,251156,True,True,True,True
ZW-PH-4498308937,BMW,3 Series,2010,SEDAN,J5MGXXRYZEBK9E6F8,SGI 1661,1738,HYBRID,5,4807.1,391366,False,True,True,False
ZW-PH-4498308937,Mitsubishi,L200,2012,SUV,MC9ALND5ZZZ1PYM59,JAW 0359,4859,PETROL,7,7060.38,332778,True,True,True,False
ZW-PH-4498308937,Volkswagen,Tiguan,2016,SEDAN,6TE8JW8AZ0TUF5W3G,WOX 9426,1318,HYBRID,5,3821.93,157973,True,True,True,False
ZW-PH-8469667501,Suzuki,Dzire,2020,SEDAN,66AYMLYA61RUA9Y7W,IXA 6340,1263,PETROL,5,2873.26,117464,False,True,True,False
ZW-PH-2972084706,Honda,CR-V,2008,SEDAN,7JAPCE961AJY08JTY,UXR 1036,1603,DIESEL,5,3062.01,347968,False,True,True,False
ZW-PH-5414443231,Mitsubishi,Colt,2007,SUV,SKS2ZT8BG95GH0LPL,IZF 6126,4222,PETROL,5,7855.72,459828,False,True,True,False
ZW-PH-4297756494,Mercedes-Benz,C-Class,2021,HATCHBACK,JYER5F4GE6X8RYSEW,XQG 8182,2180,PETROL,5,12077.6,119931,True,True,True,False
ZW-PH-8717711652,Toyota,Raum,2017,SEDAN,VMN6M98Y2RG6H6EVK,GAU 5348,1581,PETROL,5,21157.66,217777,True,True,True,False
ZW-PH-4071184143,Nissan,Patrol,2014,SUV,ZW5TGF2MB4FMWC9A0,HXQ 3175,2782,DIESEL,5,11227.89,222581,True,True,True,False
ZW-PH-3778591674,Suzuki,Swift,2011,SEDAN,27XLSJRN9JVHWK5HT,KYK 0794,1702,PETROL,5,2272.08,226581,False,True,True,False
ZW-PH-7202285762,Mitsubishi,ASX,2006,SUV,7J8G6AUX25TPHAY2E,IZJ 7291,3617,DIESEL,5,3555.92,332221,False,True,True,False
